DenID,BankID,QuollCode,Sex,Morph,Origin,YearOfAcquisition,DateOfAcquisition,ReleaseType,TrackedDenDate,POSIXdate,DaysPostRelease,DaysBetween,X,Y,History,Fate,Coden,CodenPrev,PouchYoung,PouchBorn,PouchAge,ReleaseX,ReleaseY
2135,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,11/06/2018,2018.06.11,4,1,698969,6105994,Alive,Survived,Den shared,Alone,Present,Absent,-10,699055,6106036
2144,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,12/06/2018,2018.06.12,5,1,698953,6106018,Alive,Survived,Den shared,Den shared,Present,Absent,-9,699055,6106036
2153,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,13/06/2018,2018.06.13,6,1,698953,6106018,Alive,Survived,Den shared,Den shared,Present,Absent,-8,699055,6106036
2162,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,14/06/2018,2018.06.14,7,1,698933,6105981,Alive,Survived,Alone,Den shared,Present,Absent,-7,699055,6106036
2170,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,15/06/2018,2018.06.15,8,1,698932,6105982,Alive,Survived,Alone,Alone,Present,Absent,-6,699055,6106036
2176,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,16/06/2018,2018.06.16,9,1,698924,6106208,Alive,Survived,Alone,Alone,Present,Absent,-5,699055,6106036
2181,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,17/06/2018,2018.06.17,10,1,698953,6106018,Alive,Survived,Alone,Alone,Present,Absent,-4,699055,6106036
2190,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,18/06/2018,2018.06.18,11,1,698953,6106018,Alive,Survived,Den shared,Alone,Present,Absent,-3,699055,6106036
2197,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,19/06/2018,2018.06.19,12,1,698953,6106018,Alive,Survived,Den shared,Den shared,Present,Absent,-2,699055,6106036
2206,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,20/06/2018,2018.06.20,13,1,698384,6106159,Alive,Survived,Den shared,Den shared,Present,Absent,-1,699055,6106036
2217,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,21/06/2018,2018.06.21,14,1,698924,6106208,Alive,Survived,Alone,Den shared,Present,Absent,0,699055,6106036
2224,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,22/06/2018,2018.06.22,15,1,698354,6105970,Alive,Survived,Den shared,Alone,Present,Present,1,699055,6106036
2229,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,23/06/2018,2018.06.23,16,1,698454,6105894,Alive,Survived,Den shared,Den shared,Present,Present,2,699055,6106036
2238,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,24/06/2018,2018.06.24,17,1,698454,6105894,Alive,Survived,Den shared,Den shared,Present,Present,3,699055,6106036
2244,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,25/06/2018,2018.06.25,18,1,698384,6106159,Alive,Survived,Den shared,Den shared,Present,Present,4,699055,6106036
2255,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,26/06/2018,2018.06.26,19,1,698354,6105970,Alive,Survived,Den shared,Den shared,Present,Present,5,699055,6106036
2263,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,27/06/2018,2018.06.27,20,1,699032,6106126,Alive,Survived,Alone,Den shared,Present,Present,6,699055,6106036
2274,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,28/06/2018,2018.06.28,21,1,698384,6106159,Alive,Survived,Den shared,Alone,Present,Present,7,699055,6106036
2279,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,29/06/2018,2018.06.29,22,1,698354,6105970,Alive,Survived,Alone,Den shared,Present,Present,8,699055,6106036
2290,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,30/06/2018,2018.06.30,23,1,698354,6105970,Alive,Survived,Alone,Alone,Present,Present,9,699055,6106036
2312,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,1/07/2018,2018.07.01,24,1,699032,6106126,Alive,Survived,Alone,Alone,Present,Present,10,699055,6106036
2318,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,2/07/2018,2018.07.02,25,1,698953,6106018,Alive,Survived,Alone,Alone,Present,Present,11,699055,6106036
2358,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,5/07/2018,2018.07.05,28,1,698953,6106018,Alive,Survived,Den shared,Alone,Present,Present,14,699055,6106036
2367,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,6/07/2018,2018.07.06,29,1,698454,6105894,Alive,Survived,Alone,Den shared,Present,Present,15,699055,6106036
2384,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,7/07/2018,2018.07.07,30,1,698924,6106208,Alive,Survived,Alone,Alone,Present,Present,16,699055,6106036
2396,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,8/07/2018,2018.07.08,31,1,698384,6106159,Alive,Survived,Alone,Alone,Present,Present,17,699055,6106036
2413,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,9/07/2018,2018.07.09,32,1,698924,6106208,Alive,Survived,Alone,Alone,Present,Present,18,699055,6106036
2431,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,10/07/2018,2018.07.10,33,1,698354,6105970,Alive,Survived,Den shared,Alone,Present,Present,19,699055,6106036
2438,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,11/07/2018,2018.07.11,34,1,699032,6106126,Alive,Survived,Alone,Den shared,Present,Present,20,699055,6106036
2451,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,12/07/2018,2018.07.12,35,1,698728,6106247,Alive,Survived,Alone,Alone,Present,Present,21,699055,6106036
2466,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,13/07/2018,2018.07.13,36,1,698953,6106018,Alive,Survived,Den shared,Alone,Present,Present,22,699055,6106036
2479,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,14/07/2018,2018.07.14,37,1,698953,6106018,Alive,Survived,Den shared,Den shared,Present,Present,23,699055,6106036
2335,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,3/07/2018,2018.07.03,26,1,698953,6106018,Alive,Survived,Alone,Alone,Present,Present,12,699055,6106036
2342,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,4/07/2018,2018.07.04,27,1,698932,6105982,Alive,Survived,Alone,Alone,Present,Present,13,699055,6106036
2590,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,22/07/2018,2018.07.22,45,1,698454,6105894,Alive,Survived,Alone,Alone,Present,Present,31,699055,6106036
2601,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,23/07/2018,2018.07.23,46,1,698354,6105970,Alive,Survived,Alone,Alone,Present,Present,32,699055,6106036
2614,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,24/07/2018,2018.07.24,47,1,698354,6105970,Alive,Survived,Alone,Alone,Present,Present,33,699055,6106036
2627,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,25/07/2018,2018.07.25,48,1,698354,6105970,Alive,Survived,Alone,Alone,Present,Present,34,699055,6106036
2640,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,26/07/2018,2018.07.26,49,1,698425,6106212,Alive,Survived,Alone,Alone,Present,Present,35,699055,6106036
2655,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,27/07/2018,2018.07.27,50,1,698454,6105894,Alive,Survived,Alone,Alone,Present,Present,36,699055,6106036
2663,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,28/07/2018,2018.07.28,51,1,698425,6106212,Alive,Survived,Alone,Alone,Present,Present,37,699055,6106036
2684,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,29/07/2018,2018.07.29,52,1,698354,6105970,Alive,Survived,Alone,Alone,Present,Present,38,699055,6106036
2698,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,30/07/2018,2018.07.30,53,1,698384,6106159,Alive,Survived,Alone,Alone,Present,Present,39,699055,6106036
2499,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,15/07/2018,2018.07.15,38,1,698953,6106018,Alive,Survived,Den shared,Den shared,Present,Present,24,699055,6106036
2507,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,16/07/2018,2018.07.16,39,1,698454,6105894,Alive,Survived,Alone,Den shared,Present,Present,25,699055,6106036
2523,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,17/07/2018,2018.07.17,40,1,698454,6105894,Alive,Survived,Alone,Alone,Present,Present,26,699055,6106036
2538,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,18/07/2018,2018.07.18,41,1,699032,6106126,Alive,Survived,Alone,Alone,Present,Present,27,699055,6106036
2548,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,19/07/2018,2018.07.19,42,1,698454,6105894,Alive,Survived,Alone,Alone,Present,Present,28,699055,6106036
2569,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,20/07/2018,2018.07.20,43,1,698454,6105894,Alive,Survived,Alone,Alone,Present,Present,29,699055,6106036
2571,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,21/07/2018,2018.07.21,44,1,699032,6106126,Alive,Survived,Alone,Alone,Present,Present,30,699055,6106036
2832,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,8/08/2018,2018.08.08,62,1,698384,6106159,Alive,Survived,Den shared,Den shared,Present,Present,48,699055,6106036
2853,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,9/08/2018,2018.08.09,63,1,698384,6106159,Alive,Survived,Den shared,Den shared,Present,Present,49,699055,6106036
2860,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,10/08/2018,2018.08.10,64,1,698384,6106159,Alive,Survived,Den shared,Den shared,Present,Present,50,699055,6106036
2874,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,11/08/2018,2018.08.11,65,1,698354,6105970,Alive,Survived,Alone,Den shared,Present,Present,51,699055,6106036
2888,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,12/08/2018,2018.08.12,66,1,698354,6105970,Alive,Survived,Alone,Alone,Present,Present,52,699055,6106036
2718,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,31/07/2018,2018.07.31,54,1,698247,6106173,Alive,Survived,Alone,Alone,Present,Present,40,699055,6106036
2733,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,1/08/2018,2018.08.01,55,1,698425,6106212,Alive,Survived,Alone,Den shared,Present,Present,41,699055,6106036
2745,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,2/08/2018,2018.08.02,56,1,698425,6106212,Alive,Survived,Alone,Alone,Present,Present,42,699055,6106036
2761,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,3/08/2018,2018.08.03,57,1,698354,6105970,Alive,Survived,Alone,Den shared,Present,Present,43,699055,6106036
2773,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,4/08/2018,2018.08.04,58,1,698384,6106159,Alive,Survived,Alone,Alone,Present,Present,44,699055,6106036
2789,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,5/08/2018,2018.08.05,59,1,698354,6105970,Alive,Survived,Alone,Alone,Present,Present,45,699055,6106036
2811,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,6/08/2018,2018.08.06,60,1,698384,6106159,Alive,Survived,Den shared,Alone,Present,Present,46,699055,6106036
2818,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,7/08/2018,2018.08.07,61,1,698384,6106159,Alive,Survived,Den shared,Den shared,Present,Present,47,699055,6106036
2904,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,13/08/2018,2018.08.13,67,1,698354,6105970,Alive,Survived,Alone,Alone,Present,Present,53,699055,6106036
2920,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,14/08/2018,2018.08.14,68,1,698354,6105970,Alive,Survived,Alone,Alone,Present,Present,54,699055,6106036
2934,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,15/08/2018,2018.08.15,69,1,698354,6105970,Alive,Survived,Alone,Alone,Present,Present,55,699055,6106036
2947,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,16/08/2018,2018.08.16,70,1,698354,6105970,Alive,Survived,Alone,Alone,Present,Present,56,699055,6106036
2962,EQ38,0D36,F,Fawn,MFWS,2018,,MulligansBorn,17/08/2018,2018.08.17,71,1,698354,6105970,Alive,Survived,Alone,Alone,Present,Present,57,699055,6106036
2116,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,8/06/2018,2018.06.08,1,0,695798,6106498,Alive,Survived,Alone,Alone,Absent,Absent,-20,696449,6105545
2117,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,9/06/2018,2018.06.09,2,1,695798,6106498,Alive,Survived,Alone,Alone,Present,Absent,-19,696449,6105545
2125,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,10/06/2018,2018.06.10,3,1,696190,6106200,Alive,Survived,Alone,Alone,Present,Absent,-18,696449,6105545
2133,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,11/06/2018,2018.06.11,4,1,696421,6106417,Alive,Survived,Alone,Alone,Present,Absent,-17,696449,6105545
2141,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,12/06/2018,2018.06.12,5,1,695798,6106498,Alive,Survived,Alone,Alone,Present,Absent,-16,696449,6105545
2151,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,13/06/2018,2018.06.13,6,1,696421,6106417,Alive,Survived,Alone,Alone,Present,Absent,-15,696449,6105545
2159,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,14/06/2018,2018.06.14,7,1,696421,6106417,Alive,Survived,Alone,Alone,Present,Absent,-14,696449,6105545
2167,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,15/06/2018,2018.06.15,8,1,696421,6106417,Alive,Survived,Alone,Alone,Present,Absent,-13,696449,6105545
2202,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,19/06/2018,2018.06.19,12,4,695804,6106493,Alive,Survived,Alone,Alone,Present,Absent,-9,696449,6105545
2204,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,20/06/2018,2018.06.20,13,1,696183,6106208,Alive,Survived,Alone,Alone,Present,Absent,-8,696449,6105545
2214,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,21/06/2018,2018.06.21,14,1,696421,6106417,Alive,Survived,Alone,Alone,Present,Absent,-7,696449,6105545
2225,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,22/06/2018,2018.06.22,15,1,696278,6106131,Alive,Survived,Alone,Alone,Present,Absent,-6,696449,6105545
2233,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,23/06/2018,2018.06.23,16,1,696421,6106417,Alive,Survived,Alone,Alone,Present,Absent,-5,696449,6105545
2235,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,24/06/2018,2018.06.24,17,1,696421,6106417,Alive,Survived,Alone,Alone,Present,Absent,-4,696449,6105545
2248,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,25/06/2018,2018.06.25,18,1,696421,6106417,Alive,Survived,Alone,Alone,Present,Absent,-3,696449,6105545
2251,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,26/06/2018,2018.06.26,19,1,696421,6106417,Alive,Survived,Alone,Alone,Present,Absent,-2,696449,6105545
2259,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,27/06/2018,2018.06.27,20,1,696421,6106417,Alive,Survived,Alone,Alone,Present,Absent,-1,696449,6105545
2288,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,29/06/2018,2018.06.29,22,2,696278,6106131,Alive,Survived,Alone,Alone,Present,Present,1,696449,6105545
2301,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,30/06/2018,2018.06.30,23,1,696278,6106131,Alive,Survived,Alone,Alone,Present,Present,2,696449,6105545
2322,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,2/07/2018,2018.07.02,25,2,696278,6106131,Alive,Survived,Den shared,Alone,Present,Present,4,696449,6105545
2350,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,4/07/2018,2018.07.04,27,1,696182,6106208,Alive,Survived,Alone,Alone,Present,Present,6,696449,6105545
2377,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,7/07/2018,2018.07.07,30,3,695798,6106498,Alive,Survived,Alone,Alone,Present,Present,9,696449,6105545
2417,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,9/07/2018,2018.07.09,32,2,696693,6105352,Alive,Survived,Den shared,Alone,Present,Present,11,696449,6105545
2441,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,11/07/2018,2018.07.11,34,2,696492,6106628,Alive,Survived,Alone,Alone,Present,Present,13,696449,6105545
2449,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,12/07/2018,2018.07.12,35,1,696421,6106417,Alive,Survived,Alone,Alone,Present,Present,14,696449,6105545
2472,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,13/07/2018,2018.07.13,36,1,695798,6106498,Alive,Survived,Alone,Alone,Present,Present,15,696449,6105545
2488,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,14/07/2018,2018.07.14,37,1,696278,6106131,Alive,Survived,Den shared,Alone,Present,Present,16,696449,6105545
2330,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,3/07/2018,2018.07.03,26,1,696421,6106417,Alive,Survived,Alone,Alone,Present,Present,5,696449,6105545
2596,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,23/07/2018,2018.07.23,46,1,696278,6106131,Alive,Survived,Alone,Alone,Present,Present,25,696449,6105545
2622,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,24/07/2018,2018.07.24,47,1,696683,6105375,Alive,Survived,Alone,Alone,Present,Present,26,696449,6105545
2647,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,26/07/2018,2018.07.26,49,2,696492,6106628,Alive,Survived,Alone,Alone,Present,Present,28,696449,6105545
2648,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,27/07/2018,2018.07.27,50,1,696166,6106209,Alive,Survived,Alone,Alone,Present,Present,29,696449,6105545
2673,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,28/07/2018,2018.07.28,51,1,696492,6106628,Alive,Survived,Alone,Alone,Present,Present,30,696449,6105545
2691,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,29/07/2018,2018.07.29,52,1,695798,6106498,Alive,Survived,Alone,Alone,Present,Present,31,696449,6105545
2704,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,30/07/2018,2018.07.30,53,1,695798,6106498,Alive,Survived,Alone,Alone,Present,Present,32,696449,6105545
2503,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,15/07/2018,2018.07.15,38,1,695798,6106498,Alive,Survived,Alone,Den shared,Present,Present,17,696449,6105545
2514,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,16/07/2018,2018.07.16,39,1,695798,6106498,Alive,Survived,Alone,Alone,Present,Present,18,696449,6105545
2529,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,17/07/2018,2018.07.17,40,1,695798,6106498,Alive,Survived,Alone,Alone,Present,Present,19,696449,6105545
2542,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,18/07/2018,2018.07.18,41,1,695798,6106498,Alive,Survived,Alone,Alone,Present,Present,20,696449,6105545
2555,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,19/07/2018,2018.07.19,42,1,695798,6106498,Alive,Survived,Alone,Alone,Present,Present,21,696449,6105545
2564,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,20/07/2018,2018.07.20,43,1,696492,6106628,Alive,Survived,Alone,Alone,Present,Present,22,696449,6105545
2582,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,21/07/2018,2018.07.21,44,1,695798,6106498,Alive,Survived,Alone,Alone,Present,Present,23,696449,6105545
2583,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,22/07/2018,2018.07.22,45,1,696166,6106209,Alive,Survived,Alone,Alone,Present,Present,24,696449,6105545
2868,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,10/08/2018,2018.08.10,64,5,6696360,6105150,Alive,Survived,Alone,Alone,Present,Present,43,696449,6105545
2722,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,31/07/2018,2018.07.31,54,1,695798,6106498,Alive,Survived,Alone,Alone,Present,Present,33,696449,6105545
2723,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,1/08/2018,2018.08.01,55,1,695798,6106498,Alive,Survived,Alone,Alone,Present,Present,34,696449,6105545
2752,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,2/08/2018,2018.08.02,56,1,695798,6106498,Alive,Survived,Alone,Alone,Present,Present,35,696449,6105545
2753,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,3/08/2018,2018.08.03,57,1,695798,6106498,Alive,Survived,Alone,Alone,Present,Present,36,696449,6105545
2781,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,4/08/2018,2018.08.04,58,1,696421,6106417,Alive,Survived,Den shared,Alone,Present,Present,37,696449,6105545
2797,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,5/08/2018,2018.08.05,59,1,695798,6106498,Alive,Survived,Alone,Den shared,Present,Present,38,696449,6105545
2897,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,12/08/2018,2018.08.12,66,2,696360,6105150,Alive,Survived,Alone,Alone,Present,Present,45,696449,6105545
2911,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,13/08/2018,2018.08.13,67,1,696360,6105150,Alive,Survived,Alone,Alone,Present,Present,46,696449,6105545
2926,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,14/08/2018,2018.08.14,68,1,696360,6105150,Alive,Survived,Alone,Alone,Present,Present,47,696449,6105545
2953,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,16/08/2018,2018.08.16,70,2,695798,6106498,Alive,Survived,Alone,Alone,Present,Present,49,696449,6105545
2955,EQ39,DD31,F,Fawn,MFWS,2018,,MulligansBorn,17/08/2018,2018.08.17,71,1,695798,6106498,Alive,Survived,Alone,Alone,Present,Present,50,696449,6105545
2265,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,28/06/2018,2018.06.28,1,0,696498,6106012,Alive,Survived,Alone,Alone,Present,Present,34,697134,6106349
2287,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,29/06/2018,2018.06.29,2,1,696496,6106000,Alive,Survived,Alone,Alone,Present,Present,35,697134,6106349
2291,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,30/06/2018,2018.06.30,23,1,698384,6106159,Alive,Survived,Alone,Alone,Present,Present,36,697134,6106349
2306,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,1/07/2018,2018.07.01,4,1,697535,6106229,Alive,Survived,Den shared,Alone,Present,Present,37,697134,6106349
2321,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,2/07/2018,2018.07.02,5,1,696278,6106131,Alive,Survived,Den shared,Den shared,Present,Present,38,697134,6106349
2354,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,5/07/2018,2018.07.05,8,1,696278,6106131,Alive,Survived,Alone,Alone,Present,Present,41,697134,6106349
2371,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,6/07/2018,2018.07.06,9,1,696278,6106131,Alive,Survived,Alone,Alone,Present,Present,42,697134,6106349
2376,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,7/07/2018,2018.07.07,10,1,696278,6106131,Alive,Survived,Alone,Alone,Present,Present,43,697134,6106349
2401,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,8/07/2018,2018.07.08,11,1,696278,6106131,Alive,Survived,Alone,Alone,Present,Present,44,697134,6106349
2405,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,9/07/2018,2018.07.09,12,1,696278,6106131,Alive,Survived,Alone,Alone,Present,Present,45,697134,6106349
2432,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,10/07/2018,2018.07.10,13,1,696278,6106131,Alive,Survived,Alone,Alone,Present,Present,46,697134,6106349
2442,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,11/07/2018,2018.07.11,14,1,696278,6106131,Alive,Survived,Alone,Alone,Present,Present,47,697134,6106349
2448,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,12/07/2018,2018.07.12,15,1,696278,6106131,Alive,Survived,Alone,Alone,Present,Present,48,697134,6106349
2463,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,13/07/2018,2018.07.13,16,1,696278,6106131,Alive,Survived,Alone,Alone,Present,Present,49,697134,6106349
2487,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,14/07/2018,2018.07.14,17,1,696278,6106131,Alive,Survived,Den shared,Alone,Present,Present,50,697134,6106349
2497,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,15/07/2018,2018.07.15,18,1,697545,6106052,Alive,Survived,Alone,Den shared,Present,Present,51,697134,6106349
2336,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,3/07/2018,2018.07.03,6,1,696421,6106417,Alive,Survived,Alone,Den shared,Present,Present,39,697134,6106349
2339,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,4/07/2018,2018.07.04,7,1,696421,6106417,Alive,Survived,Alone,Alone,Present,Present,40,697134,6106349
2649,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,27/07/2018,2018.07.27,30,8,697034,6106137,Alive,Survived,Alone,Alone,Present,Present,63,697134,6106349
2672,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,28/07/2018,2018.07.28,31,1,697378,6106157,Alive,Survived,Alone,Alone,Present,Present,64,697134,6106349
2692,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,29/07/2018,2018.07.29,32,1,697378,6106157,Alive,Survived,Alone,Alone,Present,Present,65,697134,6106349
2707,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,30/07/2018,2018.07.30,33,1,697378,6106157,Alive,Survived,Alone,Alone,Present,Present,66,697134,6106349
2715,EQ40,3CAB,F,Fawn,Wild,2018,27/06/2018,Wild-Wild,31/07/2018,2018.07.31,34,1,697378,6106157,Alive,Survived,Alone,Alone,Present,Present,67,697134,6106349
